37;0;1;3;1;0;1;1;4;1;172.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;9;1;6;1;1;0;1;4;1;99.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
59;9;1;7;1;0;1;1;4;1;93.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;6;1;2;2;1;1;1;4;1;233.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;9;2;6;2;1;1;1;4;1;255.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;11;1;6;2;2;2;1;4;1;362.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
46;0;1;7;1;1;1;1;4;1;348.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
59;9;1;7;1;0;1;1;4;1;386.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
49;1;1;7;1;1;1;1;4;1;73.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;4;1;0;2;0;1;1;4;1;230.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;1;0;0;1;1;1;1;4;1;208.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;11;1;0;2;0;1;1;4;1;336.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;7;1;3;1;1;1;1;4;1;365.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
52;9;1;2;1;0;1;1;4;1;1666.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;0;1;6;1;0;1;1;4;1;577.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;9;1;0;1;0;1;1;4;1;137.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
58;4;3;6;1;0;1;1;4;1;366.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
32;2;1;3;1;0;1;1;4;1;314.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
38;0;2;5;1;1;1;1;4;1;160.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;0;1;6;1;1;0;1;4;1;212.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;0;1;6;2;0;1;1;4;1;188.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;9;2;5;2;1;1;1;4;1;22.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;0;1;6;1;0;0;1;4;1;616.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;1;1;2;1;1;0;1;4;1;178.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;0;1;6;1;0;1;1;4;1;355.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;1;1;2;1;0;1;1;4;1;225.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;0;1;3;1;1;1;1;4;1;160.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;3;1;0;1;1;0;1;4;1;266.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
60;0;1;3;1;1;1;1;4;1;253.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
53;0;2;5;1;1;1;1;4;1;179.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;1;1;0;2;1;1;1;4;1;269.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;9;1;5;2;0;1;1;4;1;135.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
50;4;1;6;2;1;0;1;4;1;161.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;7;1;3;2;0;1;1;4;1;787.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;10;1;5;2;0;0;1;4;1;145.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
25;9;2;6;1;0;1;1;4;1;174.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
47;2;1;6;2;1;1;1;4;1;449.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;1;1;2;1;0;1;1;4;1;812.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;1;2;0;1;1;4;1;164.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;1;2;1;1;1;4;1;366.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
48;0;1;3;1;1;1;1;4;1;357.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;0;1;6;1;1;1;1;4;1;232.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;1;2;2;1;0;1;1;4;1;91.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
33;0;1;7;1;0;1;1;4;1;273.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;0;1;2;1;0;1;1;4;1;158.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;1;2;0;2;0;0;1;4;1;177.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;4;1;1;1;1;1;1;4;1;200.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;4;0;6;1;0;1;1;4;1;172.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
47;0;1;6;2;0;1;1;4;1;176.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;11;1;7;2;1;1;1;4;1;211.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;0;1;6;2;0;1;1;4;1;214.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;1;0;0;2;0;1;1;4;1;1575.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;0
55;9;1;6;1;1;1;1;4;1;349.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
33;7;1;3;2;0;1;1;4;1;337.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;4;1;7;2;0;1;1;4;1;272.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;2;2;1;1;1;4;1;208.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
50;1;1;0;2;0;1;1;4;1;193.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;1;1;0;2;2;2;1;4;1;212.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
38;0;1;3;2;1;1;1;4;1;165.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
49;2;1;6;2;0;1;1;4;1;1042.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;0
38;9;2;6;1;1;0;1;4;1;20.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
31;0;0;3;1;1;1;1;4;1;246.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;4;1;1;1;1;1;1;4;1;529.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;0;1;6;1;0;0;1;4;1;192.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
49;9;1;2;1;1;1;1;4;1;1467.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;0
34;0;1;3;1;0;1;1;4;1;188.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;0;1;6;1;0;1;1;4;1;180.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;11;1;7;2;0;1;1;4;1;48.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
60;0;1;7;2;1;0;1;4;1;213.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
33;10;1;2;1;1;1;1;4;1;545.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;1;1;1;0;1;4;1;583.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;7;1;5;1;0;1;1;4;1;221.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;4;1;6;1;1;1;1;4;1;426.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
53;0;0;6;2;1;1;1;4;1;287.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;9;2;5;1;1;1;1;4;1;197.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;1;1;1;1;1;1;1;4;1;257.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;7;1;7;1;0;1;1;4;1;229.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
49;1;1;0;1;1;1;1;4;1;55.0;3.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;7;1;7;1;1;1;1;4;1;400.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
52;0;0;6;1;1;1;1;4;1;197.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
52;0;0;6;1;1;1;1;4;1;190.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;7;2;3;2;1;1;1;4;1;21.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;3;1;1;1;0;1;1;4;1;300.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;0;1;3;1;0;1;1;4;1;123.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;2;1;7;2;0;1;1;4;1;293.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;9;1;7;2;0;0;1;4;1;325.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
60;5;0;6;2;1;1;1;4;1;514.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
58;10;1;0;2;1;1;1;4;1;849.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;7;0;3;1;0;1;1;4;1;194.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;1;1;2;2;0;1;1;4;1;212.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;4;1;6;1;1;1;1;4;1;337.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
36;1;1;3;1;1;1;1;4;1;286.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
52;0;0;6;1;1;1;1;4;1;247.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;1;0;7;2;0;1;1;4;1;518.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;0;1;7;1;0;1;1;4;1;364.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
48;1;0;0;2;0;1;1;4;1;178.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;1;1;3;2;0;1;1;4;1;98.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
49;1;0;3;1;1;1;1;4;1;439.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;7;1;3;1;1;1;1;4;1;139.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;9;1;3;1;0;1;1;4;1;79.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
32;0;1;6;1;0;0;1;4;1;175.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;0;1;6;1;1;0;1;4;1;262.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
50;0;1;1;1;1;1;1;4;1;61.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
31;9;0;5;1;0;0;1;4;1;78.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;5;1;0;1;0;1;1;4;1;102.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;9;1;5;2;0;1;1;4;1;579.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;0
37;1;1;1;1;0;0;1;4;1;143.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;9;1;5;2;1;1;1;4;1;677.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;1;1;7;1;0;1;1;4;1;267.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;1;1;1;1;0;1;1;4;1;345.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
52;4;1;6;1;1;1;1;4;1;185.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;4;0;6;1;1;1;1;4;1;207.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;3;1;0;2;1;1;1;4;1;69.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;1;1;0;2;1;1;1;4;1;100.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;7;1;3;1;0;1;1;4;1;125.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;1;1;2;2;0;1;1;4;1;461.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;0
43;10;2;6;1;0;1;1;4;1;240.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;4;1;7;1;0;1;1;4;1;70.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;4;1;6;1;0;1;1;4;1;193.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
53;1;1;0;1;0;1;1;4;1;136.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
38;11;0;3;2;0;1;1;4;1;73.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;0;2;0;1;1;4;1;528.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;0;2;1;1;1;4;1;541.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;0;2;3;1;0;1;1;4;1;338.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;0;1;6;2;0;1;1;4;1;163.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;1;1;0;1;0;1;1;4;1;87.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
60;1;1;2;2;1;1;1;4;1;301.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;2;1;7;2;0;1;1;4;1;46.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;7;0;3;2;0;1;1;4;1;52.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;2;1;7;2;1;1;1;4;1;204.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;1;1;7;1;0;0;1;4;1;155.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
36;1;1;2;1;0;0;1;4;1;98.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;1;1;7;2;0;1;1;4;1;71.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;1;1;7;2;1;1;1;4;1;243.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;9;2;5;1;0;1;1;4;1;186.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
59;7;1;3;1;1;1;1;4;1;579.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
24;4;2;6;1;0;1;1;4;1;165.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;1;2;2;2;0;0;1;4;1;163.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;1;1;2;2;1;1;1;4;1;46.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;2;2;1;1;1;4;1;559.0;3.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;7;0;3;2;1;1;1;4;1;2033.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;2;1;1;1;1;1;1;4;1;85.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
38;7;1;3;1;0;0;1;4;1;506.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
56;0;0;7;2;1;1;1;4;1;114.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;1;1;7;1;1;1;1;4;1;114.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;4;0;6;1;0;1;1;4;1;843.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;1;1;3;2;1;0;1;4;1;181.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
36;7;1;3;2;1;1;1;4;1;427.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;9;1;6;1;0;0;1;4;1;292.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;0;2;6;2;1;1;1;4;1;192.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;7;1;3;1;1;1;1;4;1;93.0;3.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
46;4;1;2;1;1;1;1;4;1;128.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;7;1;3;1;0;0;1;4;1;107.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;0;2;1;1;1;1;1;4;1;303.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
28;7;1;3;1;0;1;1;4;1;81.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;1;1;2;1;1;1;1;4;1;270.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;9;1;3;1;1;1;1;4;1;228.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
46;1;1;1;2;0;1;1;4;1;240.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;1;1;2;1;0;0;1;4;1;673.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;0
36;0;1;6;1;0;1;1;4;1;233.0;3.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;1;1;0;2;1;1;1;4;1;102.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;4;1;6;1;1;1;1;4;1;461.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
51;9;1;1;2;1;1;1;4;1;250.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
54;5;1;3;2;1;1;1;4;1;130.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
49;1;1;0;2;1;1;1;4;1;252.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;0;1;6;1;0;1;1;4;1;138.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
41;9;1;5;1;1;1;1;4;1;412.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
38;1;2;2;1;0;1;1;4;1;179.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
45;4;0;6;1;1;1;1;4;1;19.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
42;9;1;6;1;1;1;1;4;1;228.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;1;2;2;2;0;1;1;4;1;55.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
48;1;1;0;1;0;1;1;4;1;717.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
37;0;1;3;2;0;1;1;4;1;313.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
34;1;2;2;2;1;1;1;4;1;289.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;0;1;2;2;0;1;1;4;1;683.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;1;1;1;1;0;1;1;4;1;1077.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
33;7;1;3;1;1;1;1;4;1;146.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
32;7;2;1;1;1;1;1;4;1;167.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;1;1;3;1;0;1;1;4;1;356.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;0;1;7;1;1;1;1;4;1;277.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
44;1;1;2;1;0;1;1;4;1;172.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;8;2;6;2;1;1;1;4;1;218.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;8;2;6;2;0;0;1;4;1;217.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;10;1;5;1;1;1;1;4;1;67.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
36;7;2;0;1;1;1;1;4;1;291.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;8;2;6;2;0;1;1;4;1;248.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
36;8;2;2;1;0;1;1;4;1;256.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
55;3;0;6;1;1;1;1;4;1;286.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
59;0;1;6;1;1;1;1;4;1;477.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
57;5;1;7;2;1;1;1;4;1;611.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;1;1;5;2;0;1;1;4;1;471.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
39;3;1;0;2;0;1;1;4;1;381.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
30;1;2;7;1;0;1;1;4;1;251.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
30;1;2;7;1;0;0;1;4;1;408.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
50;3;1;0;2;1;1;1;4;1;287.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;7;1;3;1;1;1;1;4;1;322.0;3.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
35;0;1;3;1;0;1;1;4;1;216.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
43;9;1;7;2;1;1;1;4;1;366.0;2.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
36;7;2;1;2;0;1;1;4;1;210.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
46;9;1;0;2;0;1;1;4;1;288.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
40;9;1;2;1;1;1;1;4;1;168.0;1.0;999.0;0.0;0;1.1;93.994;-36.4;4.857;5191.0;1
